DEPARTAMENTO,PROVINCIA,DISTRITO,DISTRITO,PROVINCIA,distr_prov
PIURA,SECHURA,BELLAVISTA DE LA UNION,,,0.00288659793814433
PIURA,SECHURA,BERNAL,,,0.004536082474226804
PIURA,SECHURA,CRISTO NOS VALGA,,,0.0004123711340206186
PIURA,SECHURA,RINCONADA LLICUAR,,,0.0004123711340206186
PIURA,SECHURA,RINCONADA-LLICUAR,,,0.0008247422680412372
PIURA,SECHURA,SECHURA,,,0.01979381443298969
PIURA,SECHURA,VICE,,,0.00577319587628866
PIURA,SULLANA,BELLAVISTA,,,0.03463917525773196
PIURA,SULLANA,IGNACIO ESCUDERO,,,0.009072164948453608
PIURA,SULLANA,LANCONES,,,0.002474226804123711
PIURA,SULLANA,MARCAVELICA,,,0.012371134020618556
PIURA,SULLANA,MIGUEL CHECA,,,0.004948453608247422
PIURA,SULLANA,QUERECOTILLO,,,0.014845360824742268
PIURA,SULLANA,SALITRAL,,,0.003711340206185567
PIURA,SULLANA,SALITRAL (LUCIANO CASTILLO),,,0.0004123711340206186
PIURA,SULLANA,SULLANA,,,0.12371134020618557
PIURA,TALARA,EL ALTO,,,0.0053608247422680414
PIURA,TALARA,LA BREA,,,0.006185567010309278
PIURA,TALARA,LOBITOS,,,0.0004123711340206186
PIURA,TALARA,LOS ORGANOS,,,0.00577319587628866
PIURA,TALARA,MANCORA,,,0.007835051546391752
PIURA,TALARA,PARIÑAS,,,0.04618556701030928
PUNO,AZANGARO,ARAPA,,,0.0031746031746031746
PUNO,AZANGARO,ASILLO,,,0.007936507936507936
PUNO,AZANGARO,AZ-NGARO,,,0.006349206349206349
PUNO,AZANGARO,AZANGARO,,,0.015873015873015872
PUNO,AZANGARO,CAMINACA,,,0.0015873015873015873
PUNO,AZANGARO,CHUPA,,,0.0031746031746031746
PUNO,AZANGARO,MUÑANI,,,0.0015873015873015873
PUNO,AZANGARO,POTONI,,,0.0015873015873015873
PUNO,AZANGARO,SAMAN,,,0.004761904761904762
PUNO,AZANGARO,SAN ANTON,,,0.0015873015873015873
PUNO,AZANGARO,TIRAPATA,,,0.0031746031746031746
PUNO,CARABAYA,AJOYANI,,,0.0015873015873015873
PUNO,CARABAYA,AYAPATA,,,0.0031746031746031746
PUNO,CARABAYA,CORANI,,,0.0031746031746031746
PUNO,CARABAYA,CRUCERO,,,0.0015873015873015873
PUNO,CARABAYA,ITUATA,,,0.0015873015873015873
PUNO,CARABAYA,MACUSANI,,,0.009523809523809525
PUNO,CARABAYA,OLLACHEA,,,0.0015873015873015873
PUNO,CARABAYA,SAN GABAN,,,0.0031746031746031746
PUNO,CHUCUITO,DESAGUADERO,,,0.007936507936507936
PUNO,CHUCUITO,HUACULLANI,,,0.0015873015873015873
PUNO,CHUCUITO,JULI,,,0.006349206349206349
PUNO,CHUCUITO,POMATA,,,0.004761904761904762
PUNO,EL COLLAO,CAPASO,,,0.0015873015873015873
PUNO,EL COLLAO,CAPAZO,,,0.0015873015873015873
PUNO,EL COLLAO,ILAVE,,,0.023809523809523808
PUNO,EL COLLAO,PILCUYO,,,0.006349206349206349
PUNO,HUANCANE,COJATA,,,0.0015873015873015873
PUNO,HUANCANE,HUANCAN+,,,0.006349206349206349
PUNO,HUANCANE,HUANCANE,,,0.03333333333333333
PUNO,HUANCANE,INCHUPALLA,,,0.004761904761904762
PUNO,HUANCANE,PUSI,,,0.0031746031746031746
PUNO,HUANCANE,ROSASPATA,,,0.004761904761904762
PUNO,HUANCANE,TARACO,,,0.004761904761904762
PUNO,HUANCANE,VILQUE CHICO,,,0.009523809523809525
PUNO,LAMPA,CABANILLA,,,0.004761904761904762
PUNO,LAMPA,LAMPA,,,0.004761904761904762
PUNO,LAMPA,NICASIO,,,0.0015873015873015873
PUNO,LAMPA,OCUVIRI,,,0.0031746031746031746
PUNO,LAMPA,PUCARA,,,0.0015873015873015873
PUNO,LAMPA,SANTA LUCIA,,,0.007936507936507936
PUNO,MELGAR,AYAVIRI,,,0.022222222222222223
PUNO,MELGAR,MACARI,,,0.0031746031746031746
PUNO,MELGAR,NUÑOA,,,0.006349206349206349
PUNO,MELGAR,ORURILLO,,,0.0031746031746031746
PUNO,MOHO,CONIMA,,,0.0031746031746031746
PUNO,MOHO,MOHO,,,0.007936507936507936
PUNO,MOHO,TILALI,,,0.0015873015873015873
PUNO,PUNO,ACORA,,,0.009523809523809525
PUNO,PUNO,ATUNCOLLA,,,0.0015873015873015873
PUNO,PUNO,CAPACHICA,,,0.004761904761904762
PUNO,PUNO,CHUCUITO,,,0.004761904761904762
PUNO,PUNO,COATA,,,0.006349206349206349
PUNO,PUNO,MAÑAZO,,,0.0015873015873015873
PUNO,PUNO,PAUCARCOLLA,,,0.004761904761904762
PUNO,PUNO,PICHACANI,,,0.004761904761904762
PUNO,PUNO,PLATERIA,,,0.0015873015873015873
PUNO,PUNO,PUNO,,,0.25555555555555554
PUNO,PUNO,SAN ANTONIO,,,0.0031746031746031746
PUNO,PUNO,VILQUE,,,0.0031746031746031746
PUNO,SAN ANTONIO DE PUTINA,ANANEA,,,0.004761904761904762
PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,,,0.0015873015873015873
PUNO,SAN ANTONIO DE PUTINA,PUTINA,,,0.009523809523809525
PUNO,SAN ROMAN,CABANA,,,0.0031746031746031746
PUNO,SAN ROMAN,CABANILLAS,,,0.007936507936507936
PUNO,SAN ROMAN,CARACOTO,,,0.006349206349206349
PUNO,SAN ROMAN,JULIACA,,,0.30952380952380953
PUNO,SAN ROMAN,SAN MIGUEL,,,0.011111111111111112
PUNO,SANDIA,ALTO INAMBARI,,,0.0031746031746031746
PUNO,SANDIA,CUYOCUYO,,,0.0015873015873015873
PUNO,SANDIA,PATAMBUCO,,,0.0015873015873015873
PUNO,SANDIA,SAN JUAN DEL ORO,,,0.011111111111111112
PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,,,0.0015873015873015873
PUNO,SANDIA,SANDIA,,,0.007936507936507936
PUNO,SANDIA,YANAHUAYA,,,0.0015873015873015873
PUNO,YUNGUYO,COPANI,,,0.0031746031746031746
PUNO,YUNGUYO,TINICACHI,,,0.0015873015873015873
PUNO,YUNGUYO,UNICACHI,,,0.004761904761904762
PUNO,YUNGUYO,YUNGUYO,,,0.03650793650793651
SAN MARTIN,BELLAVISTA,ALTO BIAVO,,,0.0011173184357541898
SAN MARTIN,BELLAVISTA,BAJO BIAVO,,,0.00558659217877095
SAN MARTIN,BELLAVISTA,BELLAVISTA,,,0.03128491620111732
SAN MARTIN,BELLAVISTA,SAN PABLO,,,0.0011173184357541898
SAN MARTIN,BELLAVISTA,SAN RAFAEL,,,0.004469273743016759
SAN MARTIN,EL DORADO,SAN JOSE DE SISA,,,0.02011173184357542
SAN MARTIN,EL DORADO,SAN MARTIN,,,0.0022346368715083797
SAN MARTIN,EL DORADO,SANTA ROSA,,,0.0022346368715083797
SAN MARTIN,EL DORADO,SHATOJA,,,0.0022346368715083797
SAN MARTIN,HUALLAGA,ALTO SAPOSOA,,,0.0011173184357541898
SAN MARTIN,HUALLAGA,EL ESLABON,,,0.0011173184357541898
SAN MARTIN,HUALLAGA,PISCOYACU,,,0.0011173184357541898
SAN MARTIN,HUALLAGA,SACANCHE,,,0.0033519553072625698
SAN MARTIN,HUALLAGA,SAPOSOA,,,0.013407821229050279
SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,,,0.0011173184357541898
SAN MARTIN,LAMAS,ALONSO DE ALVARADO,,,0.0022346368715083797
SAN MARTIN,LAMAS,BARRANQUITA,,,0.0033519553072625698
SAN MARTIN,LAMAS,CAYNARACHI,,,0.00782122905027933
SAN MARTIN,LAMAS,CUÑUMBUQUI,,,0.004469273743016759
SAN MARTIN,LAMAS,LAMAS,,,0.03128491620111732
SAN MARTIN,LAMAS,PINTO RECODO,,,0.0067039106145251395
SAN MARTIN,LAMAS,RUMISAPA,,,0.0011173184357541898
SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,,,0.0011173184357541898
SAN MARTIN,LAMAS,TABALOSOS,,,0.01005586592178771
SAN MARTIN,MARISCAL CACERES,CAMPANILLA,,,0.004469273743016759
SAN MARTIN,MARISCAL CACERES,HUICUNGO,,,0.00558659217877095
SAN MARTIN,MARISCAL CACERES,JUANJUI,,,0.11731843575418995
SAN MARTIN,MARISCAL CACERES,PACHIZA,,,0.00558659217877095
SAN MARTIN,MARISCAL CACERES,PAJARILLO,,,0.00558659217877095
SAN MARTIN,MOYOBAMBA,CALZADA,,,0.0022346368715083797
SAN MARTIN,MOYOBAMBA,JEPELACIO,,,0.0011173184357541898
SAN MARTIN,MOYOBAMBA,MOYOBAMBA,,,0.0893854748603352
SAN MARTIN,MOYOBAMBA,SORITOR,,,0.00558659217877095
SAN MARTIN,MOYOBAMBA,YANTALO,,,0.0011173184357541898
SAN MARTIN,PICOTA,BUENOS AIRES,,,0.0022346368715083797
SAN MARTIN,PICOTA,PICOTA,,,0.02569832402234637
SAN MARTIN,PICOTA,PILLUANA,,,0.0011173184357541898
SAN MARTIN,PICOTA,PUCACACA,,,0.0033519553072625698
SAN MARTIN,PICOTA,SAN HILARION,,,0.0033519553072625698
SAN MARTIN,PICOTA,TRES UNIDOS,,,0.0022346368715083797
SAN MARTIN,RIOJA,AWAJUN,,,0.00558659217877095
SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,,,0.00558659217877095
SAN MARTIN,RIOJA,NUEVA CAJAMARCA,,,0.027932960893854747
SAN MARTIN,RIOJA,PARDO MIGUEL,,,0.00782122905027933
SAN MARTIN,RIOJA,POSIC,,,0.0033519553072625698
SAN MARTIN,RIOJA,RIOJA,,,0.0335195530726257
SAN MARTIN,RIOJA,SAN FERNANDO,,,0.0011173184357541898
SAN MARTIN,RIOJA,YURACYACU,,,0.004469273743016759
SAN MARTIN,SAN MARTIN,CACATACHI,,,0.0067039106145251395
SAN MARTIN,SAN MARTIN,CHAZUTA,,,0.01005586592178771
SAN MARTIN,SAN MARTIN,CHIPURANA,,,0.0022346368715083797
SAN MARTIN,SAN MARTIN,EL PORVENIR,,,0.0022346368715083797
SAN MARTIN,SAN MARTIN,HUIMBAYOC,,,0.0022346368715083797
SAN MARTIN,SAN MARTIN,JUAN GUERRA,,,0.0011173184357541898
SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,,,0.06927374301675977
SAN MARTIN,SAN MARTIN,MORALES,,,0.04692737430167598
SAN MARTIN,SAN MARTIN,PAPAPLAYA,,,0.0011173184357541898
SAN MARTIN,SAN MARTIN,SAN ANTONIO,,,0.0011173184357541898
SAN MARTIN,SAN MARTIN,SAUCE,,,0.0011173184357541898
SAN MARTIN,SAN MARTIN,SHAPAJA,,,0.0011173184357541898
SAN MARTIN,SAN MARTIN,TARAPOTO,,,0.26256983240223464
SAN MARTIN,TOCACHE,NUEVO PROGRESO,,,0.00782122905027933
SAN MARTIN,TOCACHE,POLVORA,,,0.0011173184357541898
SAN MARTIN,TOCACHE,SHUNTE,,,0.0011173184357541898
SAN MARTIN,TOCACHE,TOCACHE,,,0.034636871508379886
SAN MARTIN,TOCACHE,UCHIZA,,,0.0111731843575419
TACNA,CANDARAVE,CAIRANI,,,0.003355704697986577
TACNA,CANDARAVE,CANDARAVE,,,0.006711409395973154
TACNA,CANDARAVE,CURIBAYA,,,0.0016778523489932886
TACNA,CANDARAVE,QUILAHUANI,,,0.0016778523489932886
TACNA,JORGE BASADRE,ILABAYA,,,0.010067114093959731
TACNA,JORGE BASADRE,ITE,,,0.006711409395973154
TACNA,TACNA,ALTO DE LA ALIANZA,,,0.1476510067114094
TACNA,TACNA,CALANA,,,0.0050335570469798654
TACNA,TACNA,CIUDAD NUEVA,,,0.09060402684563758
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN L.,,,0.016778523489932886
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LA,,,0.11409395973154363
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,,,0.040268456375838924
TACNA,TACNA,INCLAN,,,0.0016778523489932886
TACNA,TACNA,LA YARADA LOS PALOS,,,0.015100671140939598
TACNA,TACNA,PACHIA,,,0.006711409395973154
TACNA,TACNA,PALCA,,,0.003355704697986577
TACNA,TACNA,POCOLLAY,,,0.05536912751677853
TACNA,TACNA,TACNA,,,0.46140939597315433
TACNA,TARATA,ESTIQUE,,,0.0016778523489932886
TACNA,TARATA,HEROES ALBARRACIN,,,0.0016778523489932886
TACNA,TARATA,TARATA,,,0.008389261744966443
TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,,,0.026905829596412557
TUMBES,CONTRALMIRANTE VILLAR,CASITAS,,,0.011210762331838564
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,,,0.05605381165919283
TUMBES,TUMBES,CORRALES,,,0.10762331838565023
TUMBES,TUMBES,LA CRUZ,,,0.03139013452914798
TUMBES,TUMBES,PAMPAS DE HOSPITAL,,,0.013452914798206279
TUMBES,TUMBES,SAN JACINTO,,,0.02466367713004484
TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,,,0.013452914798206279
TUMBES,TUMBES,TUMBES,,,0.531390134529148
TUMBES,ZARUMILLA,AGUAS VERDES,,,0.06502242152466367
TUMBES,ZARUMILLA,MATAPALO,,,0.002242152466367713
TUMBES,ZARUMILLA,PAPAYAL,,,0.008968609865470852
TUMBES,ZARUMILLA,ZARUMILLA,,,0.09641255605381166
UCAYALI,ATALAYA,RAIMONDI,,,0.003745318352059925
UCAYALI,ATALAYA,RAYMONDI,,,0.0056179775280898875
UCAYALI,ATALAYA,SEPAHUA,,,0.003745318352059925
UCAYALI,ATALAYA,TAHUANIA,,,0.0056179775280898875
UCAYALI,CORONEL PORTILLO,CALLERIA,,,0.49063670411985016
UCAYALI,CORONEL PORTILLO,CAMPOVERDE,,,0.00749063670411985
UCAYALI,CORONEL PORTILLO,MANANTAY,,,0.1198501872659176
UCAYALI,CORONEL PORTILLO,MASISEA,,,0.00749063670411985
UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,,,0.009363295880149813
UCAYALI,CORONEL PORTILLO,YARINACOCHA,,,0.17415730337078653
UCAYALI,PADRE ABAD,CURIMANA,,,0.003745318352059925
UCAYALI,PADRE ABAD,IRAZOLA,,,0.011235955056179775
UCAYALI,PADRE ABAD,NESHUYA,,,0.013108614232209739
UCAYALI,PADRE ABAD,PADRE ABAD,,,0.0749063670411985
